service_id,date,exception_type
000280,20220330,1
000280,20220331,1
000280,20220401,1
000280,20220404,1
000280,20220405,1
000280,20220406,1
000280,20220407,1
000280,20220408,1
000280,20220412,1
000280,20220413,1
000280,20220414,1
000280,20220426,1
000280,20220427,1
000280,20220428,1
000280,20220429,1
000281,20220319,1
000281,20220320,1
000281,20220327,1
000281,20220423,1
000281,20220424,1
000281,20220430,1
000281,20220501,1
000282,20220216,1
000282,20220217,1
000282,20220218,1
000282,20220219,1
000282,20220220,1
000282,20220221,1
000282,20220222,1
000282,20220223,1
000282,20220224,1
000282,20220225,1
000282,20220226,1
000282,20220227,1
000282,20220305,1
000282,20220306,1
000282,20220312,1
000282,20220313,1
000282,20220314,1
000282,20220315,1
000282,20220316,1
000282,20220317,1
000282,20220318,1
000282,20220321,1
000282,20220322,1
000282,20220323,1
000282,20220324,1
000282,20220325,1
000282,20220402,1
000282,20220403,1
000282,20220409,1
000282,20220410,1
000282,20220411,1
000282,20220415,1
000282,20220416,1
000282,20220417,1
000282,20220418,1
000282,20220419,1
000282,20220420,1
000282,20220421,1
000282,20220422,1
000282,20220502,1
000282,20220503,1
000282,20220504,1
000282,20220505,1
000282,20220506,1
000282,20220507,1
000282,20220508,1
000283,20220212,1
000283,20220213,1
000283,20220214,1
000283,20220215,1
000284,20220216,1
000284,20220217,1
000284,20220218,1
000284,20220219,1
000284,20220220,1
000284,20220221,1
000284,20220222,1
000284,20220223,1
000284,20220224,1
000284,20220225,1
000284,20220226,1
000284,20220227,1
000284,20220228,1
000284,20220301,1
000284,20220302,1
000284,20220303,1
000284,20220304,1
000284,20220305,1
000284,20220306,1
000284,20220307,1
000284,20220308,1
000284,20220309,1
000284,20220310,1
000284,20220311,1
000284,20220312,1
000284,20220313,1
000284,20220314,1
000284,20220315,1
000284,20220316,1
000284,20220317,1
000284,20220318,1
000284,20220321,1
000284,20220322,1
000284,20220323,1
000284,20220324,1
000284,20220325,1
000284,20220328,1
000284,20220329,1
000284,20220330,1
000284,20220331,1
000284,20220401,1
000284,20220402,1
000284,20220403,1
000284,20220404,1
000284,20220405,1
000284,20220406,1
000284,20220407,1
000284,20220408,1
000284,20220409,1
000284,20220410,1
000284,20220411,1
000284,20220412,1
000284,20220413,1
000284,20220414,1
000284,20220415,1
000284,20220416,1
000284,20220417,1
000284,20220418,1
000284,20220419,1
000284,20220420,1
000284,20220421,1
000284,20220422,1
000284,20220425,1
000284,20220426,1
000284,20220427,1
000284,20220428,1
000284,20220429,1
000284,20220502,1
000284,20220503,1
000284,20220504,1
000284,20220505,1
000284,20220506,1
000284,20220507,1
000284,20220508,1
000285,20220219,1
000285,20220220,1
000285,20220226,1
000285,20220227,1
000285,20220305,1
000285,20220306,1
000285,20220312,1
000285,20220313,1
000285,20220402,1
000285,20220403,1
000285,20220409,1
000285,20220410,1
000285,20220416,1
000285,20220417,1
000285,20220418,1
000285,20220507,1
000285,20220508,1
000286,20220315,1
000286,20220316,1
000286,20220317,1
000287,20220314,1
000287,20220318,1
000287,20220321,1
000287,20220322,1
000287,20220323,1
000287,20220324,1
000287,20220325,1
000287,20220328,1
000287,20220329,1
000287,20220330,1
000287,20220331,1
000287,20220404,1
000287,20220405,1
000287,20220406,1
000287,20220407,1
000287,20220411,1
000287,20220412,1
000287,20220413,1
000287,20220414,1
000287,20220419,1
000287,20220420,1
000287,20220421,1
000287,20220425,1
000287,20220426,1
000287,20220427,1
000287,20220428,1
000287,20220502,1
000287,20220503,1
000287,20220504,1
000287,20220505,1
000288,20220220,1
000288,20220226,1
000288,20220227,1
000289,20220319,1
000289,20220320,1
000289,20220326,1
000289,20220327,1
000289,20220423,1
000289,20220424,1
000289,20220430,1
000289,20220501,1
000290,20220313,1
000290,20220402,1
000290,20220403,1
000290,20220416,1
000290,20220417,1
000290,20220418,1
000290,20220507,1
000290,20220508,1
000291,20220228,1
000291,20220307,1
000292,20220216,1
000292,20220217,1
000292,20220218,1
000292,20220221,1
000292,20220222,1
000292,20220223,1
000292,20220224,1
000292,20220225,1
000292,20220301,1
000292,20220302,1
000292,20220303,1
000292,20220304,1
000292,20220308,1
000292,20220309,1
000292,20220310,1
000292,20220311,1
000293,20220328,1
000293,20220404,1
000293,20220425,1
000294,20220326,1
000294,20220327,1
000294,20220423,1
000294,20220424,1
000294,20220430,1
000294,20220501,1
000295,20220313,1
000295,20220314,1
000295,20220315,1
000295,20220316,1
000295,20220317,1
000295,20220318,1
000295,20220321,1
000295,20220322,1
000295,20220323,1
000295,20220324,1
000295,20220325,1
000295,20220329,1
000295,20220330,1
000295,20220331,1
000295,20220401,1
000295,20220402,1
000295,20220403,1
000295,20220405,1
000295,20220406,1
000295,20220407,1
000295,20220408,1
000295,20220411,1
000295,20220412,1
000295,20220413,1
000295,20220414,1
000295,20220415,1
000295,20220416,1
000295,20220417,1
000295,20220418,1
000295,20220419,1
000295,20220420,1
000295,20220421,1
000295,20220422,1
000295,20220426,1
000295,20220427,1
000295,20220428,1
000295,20220429,1
000295,20220502,1
000295,20220503,1
000295,20220504,1
000295,20220505,1
000295,20220506,1
000295,20220507,1
000295,20220508,1
000296,20220319,1
000296,20220320,1
000297,20220208,1
000297,20220209,1
000297,20220210,1
000297,20220211,1
000297,20220212,1
000297,20220213,1
000298,20220228,1
000298,20220301,1
000298,20220302,1
000298,20220303,1
000298,20220304,1
000298,20220307,1
000298,20220308,1
000298,20220309,1
000298,20220310,1
000298,20220311,1
000299,20220216,1
000299,20220217,1
000299,20220218,1
000299,20220219,1
000299,20220220,1
000299,20220221,1
000299,20220222,1
000299,20220223,1
000299,20220224,1
000299,20220225,1
000299,20220226,1
000299,20220227,1
000299,20220305,1
000299,20220306,1
000300,20220328,1
000300,20220329,1
000300,20220330,1
000300,20220331,1
000300,20220401,1
000300,20220404,1
000300,20220405,1
000300,20220406,1
000300,20220407,1
000300,20220408,1
000300,20220412,1
000300,20220413,1
000300,20220414,1
000301,20220312,1
000301,20220313,1
000301,20220314,1
000301,20220315,1
000301,20220316,1
000301,20220317,1
000301,20220318,1
000301,20220321,1
000301,20220322,1
000301,20220323,1
000301,20220324,1
000301,20220325,1
000301,20220402,1
000301,20220403,1
000301,20220409,1
000301,20220410,1
000301,20220411,1
000301,20220415,1
000301,20220416,1
000301,20220417,1
000301,20220418,1
000301,20220419,1
000301,20220420,1
000301,20220421,1
000301,20220422,1
000301,20220425,1
000301,20220426,1
000301,20220427,1
000301,20220428,1
000301,20220429,1
000301,20220502,1
000301,20220503,1
000301,20220504,1
000301,20220505,1
000301,20220506,1
000301,20220507,1
000301,20220508,1
000302,20220207,1
000302,20220208,1
000302,20220209,1
000302,20220210,1
000302,20220211,1
000302,20220212,1
000302,20220213,1
000303,20220319,1
000303,20220320,1
000303,20220326,1
000303,20220327,1
000303,20220423,1
000303,20220424,1
000303,20220501,1
000304,20220430,1
000305,20220312,1
000305,20220313,1
000305,20220314,1
000305,20220315,1
000305,20220316,1
000305,20220317,1
000305,20220318,1
000305,20220321,1
000305,20220322,1
000305,20220323,1
000305,20220324,1
000305,20220325,1
000305,20220328,1
000305,20220329,1
000305,20220330,1
000305,20220331,1
000305,20220401,1
000305,20220402,1
000305,20220403,1
000305,20220404,1
000305,20220405,1
000305,20220406,1
000305,20220407,1
000305,20220408,1
000305,20220410,1
000305,20220411,1
000305,20220412,1
000305,20220413,1
000305,20220414,1
000305,20220415,1
000305,20220417,1
000305,20220418,1
000305,20220419,1
000305,20220420,1
000305,20220421,1
000305,20220422,1
000305,20220425,1
000305,20220426,1
000305,20220427,1
000305,20220428,1
000305,20220429,1
000305,20220502,1
000305,20220503,1
000305,20220504,1
000305,20220505,1
000305,20220506,1
000305,20220508,1
000306,20220409,1
000306,20220416,1
000306,20220507,1
000307,20220207,1
000307,20220208,1
000307,20220209,1
000307,20220210,1
000307,20220211,1
000307,20220213,1
000308,20220320,1
000308,20220424,1
000308,20220501,1
000309,20220313,1
000309,20220403,1
000309,20220410,1
000309,20220418,1
000309,20220508,1
000310,20220328,1
000310,20220329,1
000310,20220330,1
000310,20220331,1
000310,20220401,1
000310,20220403,1
000310,20220404,1
000310,20220405,1
000310,20220406,1
000310,20220407,1
000310,20220408,1
000310,20220410,1
000310,20220411,1
000310,20220412,1
000310,20220413,1
000310,20220414,1
000310,20220415,1
000311,20220218,1
000311,20220220,1
000311,20220225,1
000311,20220227,1
000311,20220327,1
000312,20220304,1
000312,20220306,1
000312,20220307,1
000312,20220308,1
000312,20220309,1
000312,20220310,1
000312,20220311,1
000312,20220313,1
000312,20220314,1
000312,20220315,1
000312,20220316,1
000312,20220317,1
000312,20220318,1
000312,20220320,1
000312,20220321,1
000312,20220322,1
000312,20220323,1
000312,20220324,1
000312,20220325,1
000313,20220402,1
000313,20220409,1
000313,20220416,1
000314,20220423,1
000314,20220430,1
000314,20220507,1
000315,20220417,1
000315,20220418,1
000315,20220419,1
000315,20220420,1
000315,20220421,1
000315,20220422,1
000315,20220424,1
000315,20220425,1
000315,20220426,1
000315,20220427,1
000315,20220428,1
000315,20220429,1
000315,20220501,1
000315,20220502,1
000315,20220503,1
000315,20220504,1
000315,20220505,1
000315,20220506,1
000315,20220508,1
000316,20220304,1
000316,20220305,1
000316,20220311,1
000316,20220312,1
000316,20220318,1
000316,20220319,1
000316,20220325,1
000317,20220218,1
000317,20220225,1
000317,20220326,1
000318,20220401,1
000318,20220402,1
000318,20220408,1
000318,20220409,1
000318,20220415,1
000318,20220416,1
000319,20220422,1
000319,20220423,1
000319,20220429,1
000319,20220430,1
000319,20220506,1
000319,20220507,1
000320,20220217,1
000320,20220220,1
000320,20220224,1
000320,20220227,1
000320,20220327,1
000321,20220328,1
000321,20220329,1
000321,20220330,1
000321,20220331,1
000321,20220403,1
000321,20220404,1
000321,20220405,1
000321,20220406,1
000321,20220407,1
000321,20220410,1
000321,20220411,1
000321,20220412,1
000321,20220413,1
000321,20220414,1
000322,20220401,1
000322,20220408,1
000322,20220415,1
000323,20220417,1
000323,20220418,1
000323,20220419,1
000323,20220420,1
000323,20220421,1
000323,20220424,1
000323,20220425,1
000323,20220426,1
000323,20220427,1
000323,20220428,1
000323,20220501,1
000323,20220502,1
000323,20220503,1
000323,20220504,1
000323,20220505,1
000323,20220508,1
000324,20220304,1
000324,20220311,1
000324,20220318,1
000324,20220325,1
000325,20220303,1
000325,20220306,1
000325,20220307,1
000325,20220308,1
000325,20220309,1
000325,20220310,1
000325,20220313,1
000325,20220314,1
000325,20220315,1
000325,20220316,1
000325,20220317,1
000325,20220320,1
000325,20220321,1
000325,20220322,1
000325,20220323,1
000325,20220324,1
000326,20220210,1
000326,20220213,1
000327,20220328,1
000327,20220402,1
000327,20220404,1
000327,20220409,1
000327,20220411,1
000327,20220416,1
000327,20220419,1
000327,20220423,1
000327,20220425,1
000327,20220430,1
000327,20220502,1
000327,20220507,1
000328,20220216,1
000328,20220217,1
000328,20220219,1
000328,20220221,1
000328,20220222,1
000328,20220223,1
000328,20220224,1
000328,20220226,1
000328,20220228,1
000328,20220301,1
000328,20220302,1
000328,20220303,1
000328,20220305,1
000328,20220307,1
000328,20220308,1
000328,20220309,1
000328,20220310,1
000328,20220312,1
000328,20220314,1
000328,20220315,1
000328,20220316,1
000328,20220317,1
000328,20220319,1
000328,20220321,1
000328,20220322,1
000328,20220323,1
000328,20220324,1
000328,20220326,1
000329,20220507,1
000330,20220219,1
000330,20220226,1
000330,20220305,1
000330,20220312,1
000331,20220326,1
000331,20220402,1
000331,20220409,1
000331,20220416,1
000331,20220423,1
000331,20220430,1
000332,20220402,1
000332,20220403,1
000332,20220409,1
000332,20220410,1
000332,20220416,1
000332,20220417,1
000332,20220501,1
000333,20220328,1
000333,20220329,1
000333,20220330,1
000333,20220331,1
000333,20220401,1
000333,20220404,1
000333,20220405,1
000333,20220406,1
000333,20220407,1
000333,20220408,1
000333,20220411,1
000333,20220412,1
000333,20220413,1
000333,20220414,1
000333,20220419,1
000333,20220420,1
000333,20220421,1
000333,20220422,1
000333,20220425,1
000333,20220426,1
000333,20220427,1
000333,20220428,1
000333,20220502,1
000333,20220503,1
000333,20220504,1
000333,20220505,1
000333,20220506,1
000334,20220423,1
000334,20220424,1
000334,20220430,1
000334,20220507,1
000334,20220508,1
000335,20220415,1
000335,20220418,1
000335,20220429,1
000336,20220312,1
000336,20220313,1
000336,20220319,1
000336,20220320,1
000336,20220326,1
000336,20220327,1
000337,20220207,1
000337,20220211,1
000337,20220214,1
000338,20220218,1
000338,20220225,1
000338,20220228,1
000338,20220304,1
000338,20220307,1
000338,20220308,1
000338,20220309,1
000338,20220310,1
000338,20220311,1
000338,20220314,1
000338,20220315,1
000338,20220316,1
000338,20220317,1
000338,20220318,1
000338,20220321,1
000338,20220322,1
000338,20220323,1
000338,20220324,1
000338,20220325,1
000339,20220403,1
000339,20220410,1
000339,20220417,1
000339,20220424,1
000339,20220501,1
000339,20220508,1
000340,20220322,1
000340,20220323,1
000340,20220324,1
000340,20220325,1
000341,20220321,1
000342,20220314,1
000343,20220328,1
000343,20220404,1
000343,20220405,1
000343,20220406,1
000343,20220407,1
000343,20220408,1
000343,20220411,1
000343,20220412,1
000343,20220413,1
000343,20220414,1
000343,20220415,1
000344,20220329,1
000344,20220330,1
000344,20220331,1
000344,20220401,1
000345,20220419,1
000345,20220420,1
000345,20220421,1
000345,20220422,1
000346,20220423,1
000346,20220425,1
000346,20220426,1
000346,20220427,1
000346,20220428,1
000346,20220429,1
000346,20220430,1
000346,20220502,1
000346,20220503,1
000346,20220504,1
000346,20220505,1
000346,20220506,1
000346,20220507,1
000347,20220307,1
000348,20220216,1
000348,20220217,1
000348,20220218,1
000348,20220219,1
000348,20220222,1
000348,20220223,1
000348,20220224,1
000348,20220225,1
000348,20220226,1
000348,20220301,1
000348,20220302,1
000348,20220303,1
000348,20220304,1
000348,20220305,1
000348,20220308,1
000348,20220309,1
000348,20220310,1
000348,20220311,1
000348,20220312,1
000348,20220315,1
000348,20220316,1
000348,20220317,1
000348,20220318,1
000348,20220319,1
000349,20220328,1
000349,20220329,1
000349,20220330,1
000349,20220331,1
000349,20220401,1
000349,20220404,1
000349,20220405,1
000349,20220406,1
000349,20220407,1
000349,20220408,1
000349,20220411,1
000349,20220412,1
000349,20220413,1
000349,20220414,1
000349,20220415,1
000350,20220301,1
000350,20220302,1
000350,20220303,1
000350,20220304,1
000350,20220307,1
000350,20220308,1
000350,20220309,1
000350,20220310,1
000350,20220311,1
000350,20220314,1
000350,20220315,1
000350,20220316,1
000350,20220317,1
000350,20220318,1
000350,20220321,1
000350,20220322,1
000350,20220323,1
000350,20220324,1
000350,20220325,1
000351,20220216,1
000351,20220217,1
000351,20220218,1
000351,20220221,1
000351,20220222,1
000351,20220223,1
000351,20220224,1
000351,20220225,1
000351,20220228,1
000352,20220419,1
000352,20220420,1
000352,20220421,1
000352,20220422,1
000352,20220425,1
000352,20220426,1
000352,20220427,1
000352,20220428,1
000352,20220429,1
000352,20220502,1
000352,20220503,1
000352,20220504,1
000352,20220505,1
000352,20220506,1
000353,20220219,1
000353,20220226,1
000353,20220326,1
000354,20220305,1
000354,20220312,1
000354,20220319,1
000355,20220218,1
000355,20220225,1
000355,20220327,1
000356,20220331,1
000356,20220401,1
000356,20220403,1
000356,20220407,1
000356,20220408,1
000356,20220414,1
000356,20220415,1
000357,20220304,1
000357,20220311,1
000357,20220313,1
000357,20220318,1
000357,20220320,1
000357,20220325,1
000358,20220418,1
000358,20220421,1
000358,20220422,1
000358,20220428,1
000358,20220501,1
000358,20220505,1
000358,20220506,1
000359,20220424,1
000359,20220429,1
000359,20220508,1
000360,20220217,1
000360,20220224,1
000361,20220303,1
000361,20220310,1
000361,20220317,1
000361,20220324,1
000362,20220220,1
000362,20220227,1
000362,20220306,1
000362,20220313,1
000362,20220320,1
000362,20220327,1
000363,20220310,1
000363,20220317,1
000363,20220324,1
000364,20220207,1
000364,20220208,1
000364,20220209,1
000364,20220211,1
000364,20220214,1
000364,20220215,1
000365,20220216,1
000365,20220218,1
000365,20220221,1
000365,20220222,1
000365,20220223,1
000365,20220225,1
000365,20220228,1
000365,20220301,1
000365,20220302,1
000365,20220304,1
000365,20220307,1
000365,20220308,1
000365,20220309,1
000365,20220311,1
000365,20220314,1
000365,20220315,1
000365,20220316,1
000365,20220318,1
000365,20220321,1
000365,20220322,1
000365,20220323,1
000365,20220325,1
000366,20220502,1
000366,20220506,1
000367,20220328,1
000367,20220401,1
000367,20220404,1
000367,20220408,1
000367,20220411,1
000367,20220415,1
000367,20220419,1
000367,20220422,1
000367,20220425,1
000367,20220429,1
000368,20220319,1
000368,20220326,1
000369,20220216,1
000369,20220217,1
000369,20220222,1
000369,20220223,1
000369,20220224,1
000369,20220225,1
000369,20220228,1
000369,20220301,1
000369,20220302,1
000369,20220303,1
000369,20220304,1
000369,20220307,1
000369,20220308,1
000369,20220309,1
000369,20220310,1
000369,20220311,1
000370,20220218,1
000370,20220221,1
000371,20220328,1
000371,20220329,1
000371,20220330,1
000371,20220331,1
000371,20220401,1
000371,20220404,1
000371,20220405,1
000371,20220406,1
000371,20220407,1
000371,20220408,1
000371,20220412,1
000371,20220413,1
000371,20220414,1
000371,20220420,1
000371,20220421,1
000371,20220426,1
000371,20220427,1
000371,20220428,1
000371,20220502,1
000371,20220503,1
000371,20220504,1
000371,20220505,1
000371,20220506,1
000372,20220411,1
000372,20220415,1
000372,20220419,1
000372,20220422,1
000372,20220425,1
000372,20220429,1
000373,20220328,1
000373,20220329,1
000373,20220330,1
000373,20220331,1
000373,20220401,1
000373,20220402,1
000373,20220403,1
000373,20220404,1
000373,20220405,1
000373,20220406,1
000373,20220407,1
000373,20220408,1
000373,20220409,1
000373,20220410,1
000373,20220411,1
000373,20220412,1
000373,20220413,1
000373,20220414,1
000373,20220415,1
000373,20220416,1
000373,20220417,1
000373,20220418,1
000373,20220419,1
000373,20220420,1
000373,20220421,1
000373,20220422,1
000373,20220423,1
000373,20220424,1
000373,20220425,1
000373,20220426,1
000373,20220427,1
000373,20220428,1
000373,20220429,1
000373,20220430,1
000373,20220501,1
000373,20220502,1
000373,20220503,1
000373,20220504,1
000373,20220505,1
000373,20220506,1
000373,20220507,1
000373,20220508,1
000374,20220219,1
000374,20220220,1
000374,20220226,1
000374,20220227,1
000374,20220305,1
000374,20220306,1
000374,20220312,1
000374,20220313,1
000374,20220314,1
000374,20220315,1
000374,20220316,1
000374,20220317,1
000374,20220318,1
000374,20220319,1
000374,20220320,1
000374,20220321,1
000374,20220322,1
000374,20220323,1
000374,20220324,1
000374,20220325,1
000374,20220326,1
000374,20220327,1
000375,20220218,1
000375,20220225,1
000375,20220304,1
000375,20220307,1
000375,20220308,1
000375,20220309,1
000375,20220310,1
000375,20220311,1
000376,20220416,1
000376,20220423,1
000376,20220430,1
000376,20220507,1
000377,20220218,1
000377,20220220,1
000377,20220225,1
000377,20220227,1
000377,20220304,1
000377,20220306,1
000377,20220307,1
000377,20220308,1
000377,20220309,1
000377,20220310,1
000377,20220311,1
000378,20220402,1
000378,20220409,1
000379,20220328,1
000379,20220329,1
000379,20220330,1
000379,20220331,1
000379,20220401,1
000379,20220403,1
000379,20220404,1
000379,20220405,1
000379,20220406,1
000379,20220407,1
000379,20220408,1
000379,20220410,1
000379,20220411,1
000379,20220412,1
000379,20220413,1
000379,20220414,1
000379,20220415,1
000379,20220417,1
000379,20220418,1
000379,20220419,1
000379,20220420,1
000379,20220421,1
000379,20220422,1
000379,20220424,1
000379,20220425,1
000379,20220426,1
000379,20220427,1
000379,20220428,1
000379,20220429,1
000379,20220501,1
000379,20220502,1
000379,20220503,1
000379,20220504,1
000379,20220505,1
000379,20220506,1
000379,20220508,1
000380,20220313,1
000380,20220314,1
000380,20220315,1
000380,20220316,1
000380,20220317,1
000380,20220318,1
000380,20220320,1
000380,20220321,1
000380,20220322,1
000380,20220323,1
000380,20220324,1
000380,20220325,1
000380,20220327,1
000381,20220216,1
000381,20220217,1
000381,20220221,1
000381,20220222,1
000381,20220223,1
000381,20220224,1
000381,20220228,1
000381,20220301,1
000381,20220302,1
000381,20220303,1
000382,20220318,1
000383,20220316,1
000384,20220315,1
000384,20220317,1
000385,20220502,1
000386,20220501,1
000387,20220310,1
000388,20220503,1
000389,20220427,1
000390,20220429,1
000391,20220504,1
000392,20220426,1
000393,20220505,1
000394,20220428,1
000395,20220225,1
000396,20220309,1
000397,20220308,1
000398,20220326,1
000398,20220402,1
000398,20220409,1
000398,20220416,1
000399,20220220,1
000399,20220306,1
000399,20220313,1
000399,20220320,1
000400,20220304,1
000400,20220308,1
000400,20220309,1
000400,20220310,1
000400,20220311,1
000401,20220321,1
000401,20220322,1
000401,20220323,1
000401,20220324,1
000401,20220325,1
000401,20220327,1
000401,20220328,1
000401,20220329,1
000401,20220330,1
000401,20220331,1
000401,20220401,1
000401,20220403,1
000401,20220404,1
000401,20220405,1
000401,20220406,1
000401,20220407,1
000401,20220408,1
000401,20220410,1
000401,20220411,1
000401,20220412,1
000401,20220413,1
000401,20220414,1
000401,20220415,1
000401,20220419,1
000401,20220420,1
000401,20220421,1
000401,20220422,1
000402,20220417,1
000402,20220418,1
000402,20220424,1
000402,20220425,1
000402,20220426,1
000402,20220427,1
000402,20220428,1
000402,20220429,1
000402,20220501,1
000402,20220502,1
000402,20220503,1
000402,20220504,1
000402,20220505,1
000402,20220506,1
000402,20220508,1
000403,20220307,1
000403,20220314,1
000403,20220315,1
000403,20220316,1
000403,20220317,1
000403,20220318,1
000404,20220218,1
000404,20220219,1
000404,20220220,1
000404,20220227,1
000404,20220409,1
000404,20220410,1
000404,20220415,1
000405,20220207,1
000405,20220213,1
000406,20220417,1
000406,20220419,1
000406,20220420,1
000406,20220421,1
000406,20220425,1
000406,20220426,1
000406,20220427,1
000406,20220428,1
000406,20220430,1
000406,20220501,1
000406,20220502,1
000406,20220503,1
000406,20220504,1
000406,20220505,1
000406,20220506,1
000406,20220507,1
000406,20220508,1
000407,20220418,1
000407,20220422,1
000407,20220423,1
000407,20220424,1
000407,20220429,1
000408,20220208,1
000408,20220209,1
000408,20220210,1
000408,20220215,1
000409,20220216,1
000409,20220217,1
000409,20220222,1
000409,20220223,1
000409,20220224,1
000409,20220301,1
000409,20220302,1
000409,20220303,1
000409,20220308,1
000409,20220309,1
000409,20220310,1
000409,20220315,1
000409,20220316,1
000409,20220317,1
000409,20220322,1
000409,20220323,1
000409,20220324,1
000410,20220211,1
000410,20220212,1
000410,20220214,1
000411,20220221,1
000411,20220225,1
000411,20220226,1
000411,20220228,1
000411,20220304,1
000411,20220305,1
000411,20220306,1
000411,20220307,1
000411,20220311,1
000411,20220312,1
000411,20220313,1
000411,20220314,1
000411,20220318,1
000411,20220319,1
000411,20220320,1
000411,20220321,1
000411,20220325,1
000411,20220326,1
000411,20220327,1
000411,20220328,1
000411,20220329,1
000411,20220330,1
000411,20220331,1
000411,20220401,1
000411,20220402,1
000411,20220403,1
000411,20220404,1
000411,20220405,1
000411,20220406,1
000411,20220407,1
000411,20220408,1
000411,20220411,1
000411,20220412,1
000411,20220413,1
000411,20220414,1
000411,20220416,1
000412,20220301,1
000412,20220302,1
000412,20220303,1
000412,20220304,1
000412,20220305,1
000412,20220306,1
000412,20220307,1
000412,20220308,1
000412,20220309,1
000412,20220310,1
000412,20220311,1
000412,20220312,1
000412,20220313,1
000412,20220314,1
000412,20220315,1
000412,20220316,1
000412,20220317,1
000412,20220318,1
000412,20220319,1
000412,20220320,1
000413,20220326,1
000413,20220327,1
000413,20220328,1
000413,20220329,1
000413,20220330,1
000413,20220331,1
000413,20220401,1
000413,20220402,1
000413,20220403,1
000413,20220404,1
000413,20220405,1
000413,20220406,1
000413,20220407,1
000413,20220408,1
000413,20220409,1
000413,20220410,1
000413,20220411,1
000413,20220412,1
000413,20220413,1
000413,20220414,1
000413,20220415,1
000413,20220416,1
000414,20220321,1
000414,20220322,1
000414,20220323,1
000414,20220324,1
000414,20220325,1
000415,20220417,1
000415,20220418,1
000415,20220419,1
000415,20220420,1
000415,20220421,1
000415,20220422,1
000415,20220423,1
000415,20220424,1
000415,20220425,1
000415,20220426,1
000415,20220427,1
000415,20220428,1
000415,20220429,1
000415,20220430,1
000415,20220501,1
000415,20220502,1
000415,20220503,1
000415,20220504,1
000415,20220505,1
000415,20220506,1
000415,20220507,1
000415,20220508,1
000416,20220216,1
000416,20220217,1
000416,20220218,1
000416,20220219,1
000416,20220220,1
000416,20220221,1
000416,20220222,1
000416,20220223,1
000416,20220224,1
000416,20220225,1
000416,20220227,1
000416,20220228,1
000417,20220502,1
000417,20220503,1
000417,20220504,1
000417,20220505,1
000417,20220508,1
000418,20220506,1
000418,20220507,1
000419,20220218,1
000419,20220219,1
000419,20220225,1
000419,20220226,1
000420,20220328,1
000420,20220329,1
000420,20220330,1
000420,20220331,1
000420,20220404,1
000420,20220405,1
000420,20220406,1
000420,20220407,1
000420,20220411,1
000420,20220412,1
000420,20220413,1
000420,20220414,1
000421,20220301,1
000421,20220302,1
000421,20220303,1
000421,20220304,1
000421,20220306,1
000421,20220307,1
000421,20220308,1
000421,20220309,1
000421,20220310,1
000421,20220311,1
000421,20220312,1
000421,20220313,1
000421,20220314,1
000421,20220315,1
000421,20220316,1
000421,20220317,1
000421,20220318,1
000421,20220319,1
000421,20220320,1
000422,20220326,1
000422,20220327,1
000422,20220401,1
000422,20220402,1
000422,20220403,1
000422,20220408,1
000422,20220415,1
000423,20220409,1
000423,20220410,1
000424,20220418,1
000424,20220420,1
000424,20220421,1
000424,20220424,1
000424,20220426,1
000424,20220427,1
000424,20220428,1
000424,20220501,1
000425,20220419,1
000425,20220422,1
000425,20220423,1
000425,20220425,1
000425,20220429,1
000425,20220430,1
000426,20220216,1
000426,20220217,1
000426,20220222,1
000426,20220223,1
000426,20220224,1
000426,20220228,1
000427,20220503,1
000427,20220504,1
000427,20220505,1
000427,20220507,1
000427,20220508,1
000428,20220417,1
000428,20220418,1
000429,20220219,1
000429,20220220,1
000429,20220226,1
000429,20220227,1
000429,20220305,1
000429,20220306,1
000429,20220312,1
000430,20220314,1
000430,20220315,1
000430,20220316,1
000430,20220317,1
000430,20220318,1
000431,20220322,1
000431,20220323,1
000431,20220324,1
000431,20220325,1
000431,20220326,1
000431,20220327,1
000431,20220329,1
000431,20220330,1
000431,20220331,1
000431,20220402,1
000431,20220403,1
000431,20220405,1
000431,20220406,1
000431,20220407,1
000431,20220409,1
000431,20220410,1
000431,20220412,1
000431,20220413,1
000431,20220414,1
000431,20220416,1
000431,20220420,1
000431,20220421,1
000431,20220423,1
000431,20220426,1
000431,20220427,1
000431,20220428,1
000431,20220501,1
000432,20220313,1
000432,20220319,1
000432,20220320,1
000433,20220424,1
000433,20220430,1
000434,20220408,1
000435,20220401,1
000436,20220325,1
000437,20220321,1
000437,20220322,1
000437,20220323,1
000437,20220324,1
000437,20220326,1
000437,20220328,1
000437,20220329,1
000437,20220330,1
000437,20220331,1
000437,20220402,1
000437,20220404,1
000437,20220405,1
000437,20220406,1
000437,20220407,1
000437,20220411,1
000437,20220412,1
000437,20220413,1
000437,20220414,1
000438,20220307,1
000438,20220308,1
000438,20220309,1
000438,20220310,1
000438,20220312,1
000438,20220314,1
000438,20220315,1
000438,20220316,1
000438,20220317,1
000438,20220319,1
000439,20220419,1
000439,20220420,1
000439,20220421,1
000439,20220425,1
000439,20220426,1
000439,20220427,1
000439,20220428,1
000439,20220502,1
000439,20220503,1
000439,20220504,1
000439,20220505,1
000440,20220321,1
000440,20220322,1
000440,20220323,1
000440,20220324,1
000440,20220325,1
000440,20220328,1
000440,20220329,1
000440,20220330,1
000440,20220331,1
000440,20220401,1
000440,20220404,1
000440,20220405,1
000440,20220406,1
000440,20220407,1
